bool                                             |logical
int                                              |integer
uint                                             |integer
short                                            |integer
ushort                                           |integer
QIODevice::OpenMode                              |enum     |QtCore
QItemDelegate                                    |QObject  |QtGui
QItemEditorCreator                               |object   |QtGui
QItemEditorCreatorBase                           |object   |QtGui
QItemEditorFactory                               |object   |QtGui
QItemSelection                                   |object   |QtGui
QItemSelectionModel                              |QObject  |QtGui
QItemSelectionModel::SelectionFlags              |enum     |QtGui
QItemSelectionRange                              |object   |QtGui
QKbdDriverPlugin                                 |QObject  |QtGui
QKeyEvent                                        |QEvent   |QtGui
QKeyEventTransition                              |QObject  |QtGui
QKeySequence                                     |object   |QtGui
QKeySequence::SequenceFormat                     |enum     |QtGui
QKeySequence::SequenceMatch                      |enum     |QtGui
QKeySequence::StandardKey                        |enum     |QtGui
QLabel                                           |QObject  |QtGui
QLatin1Char                                      |object   |QtCore
QLatin1String                                    |object   |QtCore
QLayout                                          |QObject  |QtGui
QLayout::SizeConstraint                          |enum     |QtGui
QLayoutItem                                      |object   |QtGui
QLCDNumber                                       |QObject  |QtGui
QLCDNumber::Mode                                 |enum     |QtGui
QLCDNumber::SegmentStyle                         |enum     |QtGui
QLibrary                                         |QObject  |QtCore
QLibrary::LoadHints                              |enum     |QtCore
QLibraryInfo                                     |object   |QtCore
QLibraryInfo::LibraryLocation                    |enum     |QtCore
QLine                                            |object   |QtCore
QLinearGradient                                  |object   |QtGui
QLineEdit                                        |QObject  |QtGui
QLineEdit::EchoMode                              |enum     |QtGui
QLineF                                           |object   |QtCore
QListView                                        |QObject  |QtGui
QListView::Flow                                  |enum     |QtGui
QListView::LayoutMode                            |enum     |QtGui
QListView::Movement                              |enum     |QtGui
QListView::ResizeMode                            |enum     |QtGui
QListView::ScrollHint                            |enum     |QtGui
QListView::ViewMode                              |enum     |QtGui
QListWidget                                      |QWidget  |QtGui
QListWidgetItem                                  |item     |QtGui
QLocale                                          |object   |QtCore
QLocale::Country                                 |enum     |QtCore
QLocale::CurrencySymbolFormat                    |enum     |QtCore
QLocale::FormatType                              |enum     |QtCore
QLocale::Language                                |enum     |QtCore
QLocale::MeasurementSystem                       |enum     |QtCore
QLocale::NumberOptions                           |enum     |QtCore
QLocale::QuotationStyle                          |enum     |QtCore
QLocale::Script                                  |enum     |QtCore
QLocalServer                                     |QObject  |QtNetwork
QLocalSocket                                     |QObject  |QtNetwork
QLocalSocket::LocalSocketError                   |enum     |QtNetwork
QLocalSocket::LocalSocketState                   |enum     |QtNetwork
QMacCocoaViewContainer                           |QObject  |QtGui
QMacNativeWidget                                 |QObject  |QtGui
QMacStyle                                        |QObject  |QtGui
QMainWindow                                      |QObject  |QtGui
QMainWindow::DockOptions                         |enum     |QtGui
QMargins                                         |object   |QtCore
QMatrix                                          |object   |QtGui
QMatrix3x3                                       |object   |QtGui
QMatrix4x4                                       |object   |QtGui
QMdiArea                                         |QObject  |QtGui
QMdiArea::AreaOption                             |enum     |QtGui
QMdiArea::ViewMode                               |enum     |QtGui
QMdiArea::WindowOrder                            |enum     |QtGui
QMdiSubWindow                                    |QObject  |QtGui
QMdiSubWindow::SubWindowOption                   |enum     |QtGui
QMenu                                            |QObject  |QtGui
QMenuBar                                         |QObject  |QtGui
QMenuItem                                        |QObject  |QtGui
QMessageBox                                      |QObject  |QtGui
QMessageBox::ButtonRole                          |enum     |QtGui
QMessageBox::Icon                                |enum     |QtGui
QMessageBox::StandardButton                      |enum     |QtGui
QMessageBox::StandardButtons                     |enum     |QtGui
QMetaClassInfo                                   |object   |QtCore
QMetaEnum                                        |object   |QtCore
QMetaMethod                                      |object   |QtCore
QMetaMethod::Access                              |enum     |QtCore
QMetaMethod::MethodType                          |enum     |QtCore
QMetaObject                                      |object   |QtCore
QMetaProperty                                    |object   |QtCore
QMetaType                                        |object   |QtCore
QMimeData                                        |QObject  |QtCore
QMimeSource                                      |object   |QtGui
QModelIndex                                      |object   |QtCore
QMotifStyle                                      |QObject  |QtGui
QMouseDriverPlugin                               |QObject  |QtGui
QMouseEvent                                      |QEvent   |QtGui
QMouseEventTransition                            |QObject  |QtGui
QMoveEvent                                       |QEvent   |QtGui
QMovie                                           |QObject  |QtGui
QMovie::CacheMode                                |enum     |QtGui
QMovie::MovieState                               |enum     |QtGui
QMutex                                           |object   |QtCore
QMutex::RecursionMode                            |enum     |QtCore
QMutexLocker                                     |object   |QtCore
QNetworkAccessManager                            |QObject  |QtNetwork
QNetworkAccessManager::NetworkAccessibility      |enum     |QtNetwork
QNetworkAccessManager::Operation                 |enum     |QtNetwork
QNetworkAddressEntry                             |object   |QtNetwork
QNetworkCacheMetaData                            |object   |QtNetwork
QNetworkConfiguration                            |object   |QtNetwork
QNetworkConfiguration::BearerType                |enum     |QtNetwork
QNetworkConfiguration::Purpose                   |enum     |QtNetwork
QNetworkConfiguration::StateFlags                |enum     |QtNetwork
QNetworkConfiguration::Type                      |enum     |QtNetwork
QNetworkConfigurationManager                     |QObject  |QtNetwork
QNetworkConfigurationManager::Capabilities       |enum     |QtNetwork
QNetworkCookie                                   |object   |QtNetwork
QNetworkCookie::RawForm                          |enum     |QtNetwork
QNetworkCookieJar                                |QObject  |QtNetwork
QNetworkDiskCache                                |QObject  |QtNetwork
QNetworkInterface                                |object   |QtNetwork
QNetworkInterface::InterfaceFlags                |enum     |QtNetwork
QNetworkProxy                                    |object   |QtNetwork
QNetworkProxy::Capabilities                      |enum     |QtNetwork
QNetworkProxy::ProxyType                         |enum     |QtNetwork
QNetworkProxyFactory                             |object   |QtNetwork
QNetworkProxyQuery                               |object   |QtNetwork
QNetworkProxyQuery::QueryType                    |enum     |QtNetwork
QNetworkReply                                    |QObject  |QtNetwork
QNetworkReply::NetworkError                      |enum     |QtNetwork
QNetworkRequest                                  |object   |QtNetwork
QNetworkRequest::Attribute                       |enum     |QtNetwork
QNetworkRequest::KnownHeaders                    |enum     |QtNetwork
QNetworkRequest::Priority                        |enum     |QtNetwork
QNetworkSession                                  |QObject  |QtNetwork
QNetworkSession::SessionError                    |enum     |QtNetwork
QNetworkSession::State                           |enum     |QtNetwork
QObject                                          |QObject  |QtCore
QObjectCleanupHandler                            |QObject  |QtCore
QPageSetupDialog                                 |QObject  |QtGui
QPageSetupDialog::PageSetupDialogOption          |enum     |QtGui
QPageSetupDialog::PageSetupDialogOptions         |enum     |QtGui
QPaintDevice                                     |object   |QtGui
QPaintDevice::PaintDeviceMetric                  |enum     |QtGui
QPaintEngine                                     |object   |QtGui
QPaintEngine::DirtyFlags                         |enum     |QtGui
QPaintEngine::PaintEngineFeatures                |enum     |QtGui
QPaintEngine::Type                               |enum     |QtGui
QPaintEngineState                                |object   |QtGui
QPainter                                         |object   |QtGui
QPainter::CompositionMode                        |enum     |QtGui
QPainter::RenderHint                             |enum     |QtGui
QPainter::RenderHints                            |enum     |QtGui
QPainterPath                                     |object   |QtGui
QPainterPathStroker                              |object   |QtGui
QPaintEvent                                      |QEvent   |QtGui
QPalette                                         |object   |QtGui
QPalette::ColorGroup                             |enum     |QtGui
QPalette::ColorRole                              |enum     |QtGui
QPanGesture                                      |QObject  |QtGui
QParallelAnimationGroup                          |QObject  |QtCore
QPauseAnimation                                  |QObject  |QtCore
QPen                                             |object   |QtGui
QPicture                                         |object   |QtGui
QPictureFormatPlugin                             |QObject  |QtGui
QPinchGesture                                    |QObject  |QtGui
QPixmap                                          |object   |QtGui
QPlainTextDocumentLayout                         |QObject  |QtGui
QPlainTextEdit                                   |QObject  |QtGui
QPlainTextEdit::LineWrapMode                     |enum     |QtGui
QPlastiqueStyle                                  |QObject  |QtGui
QPlatformCursor                                  |QObject  |QtGui
QPlatformCursorImage                             |object   |QtGui
QPlatformFontDatabase                            |object   |QtGui
QPlatformGLContext                               |object
QPlatformWindowFormat                            |object   |QtGui
QPlatformWindowFormat::FormatOptions             |enum     |QtGui
QPlatformWindowFormat::WindowApi                 |enum     |QtGui
QPluginLoader                                    |QObject  |QtCore
QPoint                                           |object   |QtCore
QPointF                                          |object   |QtCore
QPolygon                                         |object   |QtGui
QPolygonF                                        |object   |QtGui
QPrintDialog                                     |QObject  |QtGui
QPrintDialog::PrintDialogOption                  |enum     |QtGui
QPrintDialog::PrintDialogOptions                 |enum     |QtGui
QPrintEngine                                     |object   |QtGui
QPrintEngine::PrintEnginePropertyKey             |enum     |QtGui
QPrinter                                         |object   |QtGui
QPrinter::ColorMode                              |enum     |QtGui
QPrinter::DuplexMode                             |enum     |QtGui
QPrinter::Orientation                            |enum     |QtGui
QPrinter::OutputFormat                           |enum     |QtGui
QPrinter::PageOrder                              |enum     |QtGui
QPrinter::PaperSize                              |enum     |QtGui
QPrinter::PaperSource                            |enum     |QtGui
QPrinter::PrinterMode                            |enum     |QtGui
QPrinter::PrinterState                           |enum     |QtGui
QPrinter::PrintRange                             |enum     |QtGui
QPrinter::Unit                                   |enum     |QtGui
QPrinterInfo                                     |object   |QtGui
QPrintPreviewDialog                              |QObject  |QtGui
QPrintPreviewWidget                              |QObject  |QtGui
QPrintPreviewWidget::ViewMode                    |enum     |QtGui
QPrintPreviewWidget::ZoomMode                    |enum     |QtGui
QProcess                                         |QObject  |QtCore
QProcess::ExitStatus                             |enum     |QtCore
QProcess::ProcessChannel                         |enum     |QtCore
QProcess::ProcessChannelMode                     |enum     |QtCore
QProcess::ProcessError                           |enum     |QtCore
QProcess::ProcessState                           |enum     |QtCore
QProcessEnvironment                              |object   |QtCore
QProgressBar                                     |QObject  |QtGui
QProgressBar::Direction                          |enum     |QtGui
QProgressDialog                                  |QObject  |QtGui
QPropertyAnimation                               |QObject  |QtCore
QProxyModel                                      |QObject  |QtGui
QProxyStyle                                      |QObject  |QtGui
QPushButton                                      |QObject  |QtGui
QQuaternion                                      |object   |QtGui
QRadialGradient                                  |object   |QtGui
QRadioButton                                     |QObject  |QtGui
QRawFont                                         |object   |QtGui
QRawFont::AntialiasingType                       |enum     |QtGui
QReadLocker                                      |object   |QtCore
QReadWriteLock                                   |object   |QtCore
QReadWriteLock::RecursionMode                    |enum     |QtCore
QRect                                            |object   |QtCore
QRectF                                           |object   |QtCore
QRegExp                                          |object   |QtCore
QRegExp::CaretMode                               |enum     |QtCore
QRegExp::PatternSyntax                           |enum     |QtCore
QRegExpValidator                                 |QObject  |QtGui
QRegion                                          |object   |QtGui
QRegion::RegionType                              |enum     |QtGui
QRegularExpression                               |
QRegularExpressionMatch                          |
QRegularExpressionMatchIterator                  |
QResizeEvent                                     |QEvent   |QtGui
QResource                                        |object   |QtCore
QRubberBand                                      |QObject  |QtGui
QRubberBand::Shape                               |enum     |QtGui
QRunnable                                        |object   |QtCore
QS60Style                                        |QObject  |QtGui
QScreenDriverPlugin                              |QObject  |QtGui
QScriptable                                      |object   |QtScript
QScriptClass                                     |object   |QtScript
QScriptClass::Extension                          |enum     |QtScript
QScriptClass::QueryFlags                         |enum     |QtScript
QScriptClassPropertyIterator                     |object   |QtScript
QScriptContext                                   |object   |QtScript
QScriptContext::Error                            |enum     |QtScript
QScriptContext::ExecutionState                   |enum     |QtScript
QScriptContextInfo                               |object   |QtScript
QScriptContextInfo::FunctionType                 |enum     |QtScript
QScriptEngine                                    |QObject  |QtScript
QScriptEngine::ValueOwnership                    |enum     |QtScript
QScriptEngineAgent                               |object   |QtScript
QScriptEngineAgent::Extension                    |enum     |QtScript
QScriptEngineDebugger                            |QObject  |QtScriptTools
QScriptEngineDebugger::DebuggerAction            |enum     |QtScriptTools
QScriptEngineDebugger::DebuggerState             |enum     |QtScriptTools
QScriptEngineDebugger::DebuggerWidget            |enum     |QtScriptTools
QScriptExtensionPlugin                           |QObject  |QtScript
QScriptProgram                                   |object   |QtScript
QScriptString                                    |object   |QtScript
QScriptSyntaxCheckResult                         |object   |QtScript
QScriptSyntaxCheckResult::State                  |enum     |QtScript
QScriptValue                                     |object   |QtScript
QScriptValue::PropertyFlags                      |enum     |QtScript
QScriptValue::SpecialValue                       |enum     |QtScript
QScriptValueIterator                             |object   |QtScript
QScrollArea                                      |QObject  |QtGui
QScrollBar                                       |QObject  |QtGui
QSemaphore                                       |object   |QtCore
QSequentialAnimationGroup                        |QObject  |QtCore
QSessionManager                                  |QObject  |QtGui
QSessionManager::RestartHint                     |enum     |QtGui
QSettings                                        |QObject  |QtCore
QSettings::Format                                |enum     |QtCore
QSettings::Scope                                 |enum     |QtCore
QSettings::Status                                |enum     |QtCore
QSharedData                                      |object   |QtCore
QSharedMemory                                    |QObject  |QtCore
QSharedMemory::AccessMode                        |enum     |QtCore
QSharedMemory::SharedMemoryError                 |enum     |QtCore
QShortcut                                        |QObject  |QtGui
QShortcutEvent                                   |QEvent   |QtGui
QShowEvent                                       |QEvent   |QtGui
QSignalMapper                                    |QObject  |QtCore
QSignalSpy                                       |QObject  |QtTest
QSignalTransition                                |QObject  |QtCore
QSimpleXmlNodeModel                              |object   |QtXmlPatterns
QSize                                            |object   |QtCore
QSizeF                                           |object   |QtCore
QSizeGrip                                        |QObject  |QtGui
QSizePolicy                                      |object   |QtGui
QSizePolicy::ControlType                         |enum     |QtGui
QSizePolicy::ControlTypes                        |enum     |QtGui
QSizePolicy::Policy                              |enum     |QtGui
QSlider                                          |QObject  |QtGui
QSlider::TickPosition                            |enum     |QtGui
QSocketNotifier                                  |QObject  |QtCore
QSocketNotifier::Type                            |enum     |QtCore
QSortFilterProxyModel                            |QObject  |QtGui
QSound                                           |QObject  |QtGui
QSourceLocation                                  |object   |QtXmlPatterns
QSpacerItem                                      |object   |QtGui
QSpinBox                                         |QObject  |QtGui
QSplashScreen                                    |QObject  |QtGui
QSplitter                                        |QObject  |QtGui
QSplitterHandle                                  |QObject  |QtGui
QSql::NumericalPrecisionPolicy                   |enum     |QtSql
QSql::ParamType                                  |enum     |QtSql
QSql::TableType                                  |enum     |QtSql
QSqlDatabase                                     |object   |QtSql
QSqlDriver                                       |QObject  |QtSql
QSqlDriver::DriverFeature                        |enum     |QtSql
QSqlDriver::IdentifierType                       |enum     |QtSql
QSqlDriver::StatementType                        |enum     |QtSql
QSqlDriverCreator                                |object   |QtSql
QSqlDriverCreatorBase                            |object   |QtSql
QSqlDriverPlugin                                 |QObject  |QtSql
QSqlError                                        |object   |QtSql
QSqlError::ErrorType                             |enum     |QtSql
QSqlField                                        |object   |QtSql
QSqlField::RequiredStatus                        |enum     |QtSql
QSqlIndex                                        |object   |QtSql
QSqlQuery                                        |object   |QtSql
QSqlQuery::BatchExecutionMode                    |enum     |QtSql
QSqlQueryModel                                   |QObject  |QtSql
QSqlRecord                                       |object   |QtSql
QSqlRelation                                     |object   |QtSql
QSqlRelationalDelegate                           |QObject  |QtSql
QSqlRelationalTableModel                         |QObject  |QtSql
QSqlResult                                       |object   |QtSql
QSqlTableModel                                   |QObject  |QtSql
QSqlTableModel::EditStrategy                     |enum     |QtSql
QSsl::EncodingFormat                             |enum     |QtNetwork
QSsl::KeyAlgorithm                               |enum     |QtNetwork
QSsl::KeyType                                    |enum     |QtNetwork
QSsl::SslProtocol                                |enum     |QtNetwork
QSslCertificate                                  |object   |QtNetwork
QSslCertificate::SubjectInfo                     |enum     |QtNetwork
QSslCipher                                       |object   |QtNetwork
QSslConfiguration                                |object   |QtNetwork
QSslError                                        |object   |QtNetwork
QSslError::SslError                              |enum     |QtNetwork
QSslKey                                          |object   |QtNetwork
QSslSocket                                       |QObject  |QtNetwork
QSslSocket::PeerVerifyMode                       |enum     |QtNetwork
QSslSocket::SslMode                              |enum     |QtNetwork
QStackedLayout                                   |QObject  |QtGui
QStackedLayout::StackingMode                     |enum     |QtGui
QStackedWidget                                   |QObject  |QtGui
QStandardItem                                    |item     |QtGui
QStandardItemModel                               |QObject  |QtGui
QState                                           |QObject  |QtCore
QState::ChildMode                                |enum     |QtCore
QStateMachine                                    |QObject  |QtCore
QStateMachine::Error                             |enum     |QtCore
QStateMachine::EventPriority                     |enum     |QtCore
QStateMachine::RestorePolicy                     |enum     |QtCore
QStaticText                                      |object   |QtGui
QStaticText::PerformanceHint                     |enum     |QtGui
QStatusBar                                       |QObject  |QtGui
QStatusTipEvent                                  |QEvent   |QtGui
QStringListModel                                 |QObject  |QtGui
QStringMatcher                                   |object   |QtCore
QStringRef                                       |object   |QtCore
QStyle                                           |QObject  |QtGui
QStyle::ComplexControl                           |enum     |QtGui
QStyle::ContentsType                             |enum     |QtGui
QStyle::ControlElement                           |enum     |QtGui
QStyle::PixelMetric                              |enum     |QtGui
QStyle::PrimitiveElement                         |enum     |QtGui
QStyle::StandardPixmap                           |enum     |QtGui
QStyle::State                                    |enum     |QtGui
QStyle::StyleHint                                |enum     |QtGui
QStyle::SubControl                               |enum     |QtGui
QStyle::SubControls                              |enum     |QtGui
QStyle::SubElement                               |enum     |QtGui
QStyledItemDelegate                              |QObject  |QtGui
QStyleHintReturn                                 |object   |QtGui
QStyleHintReturnMask                             |object   |QtGui
QStyleHintReturnVariant                          |object   |QtGui
QStyleOption                                     |object   |QtGui
QStyleOptionButton                               |object   |QtGui
QStyleOptionButton::ButtonFeatures               |enum     |QtGui
QStyleOptionComboBox                             |object   |QtGui
QStyleOptionComplex                              |object   |QtGui
QStyleOptionDockWidget                           |object   |QtGui
QStyleOptionFocusRect                            |object   |QtGui
QStyleOptionFrame                                |object   |QtGui
QStyleOptionFrame::FrameFeatures                 |enum     |QtGui
QStyleOptionFrameV2                              |object   |QtGui
QStyleOptionFrameV2::FrameFeatures               |enum     |QtGui
QStyleOptionGraphicsItem                         |object   |QtGui
QStyleOptionGroupBox                             |object   |QtGui
QStyleOptionHeader                               |object   |QtGui
QStyleOptionHeader::SectionPosition              |enum     |QtGui
QStyleOptionHeader::SelectedPosition             |enum     |QtGui
QStyleOptionHeader::SortIndicator                |enum     |QtGui
QStyleOptionMenuItem                             |object   |QtGui
QStyleOptionMenuItem::CheckType                  |enum     |QtGui
QStyleOptionMenuItem::MenuItemType               |enum     |QtGui
QStyleOptionProgressBar                          |object   |QtGui
QStyleOptionRubberBand                           |object   |QtGui
QStyleOptionSizeGrip                             |object   |QtGui
QStyleOptionSlider                               |object   |QtGui
QStyleOptionSpinBox                              |object   |QtGui
QStyleOptionTab                                  |object   |QtGui
QStyleOptionTab::CornerWidgets                   |enum     |QtGui
QStyleOptionTab::SelectedPosition                |enum     |QtGui
QStyleOptionTab::TabPosition                     |enum     |QtGui
QStyleOptionTabBarBase                           |object   |QtGui
QStyleOptionTabWidgetFrame                       |object   |QtGui
QStyleOptionTitleBar                             |object   |QtGui
QStyleOptionToolBar                              |object   |QtGui
QStyleOptionToolBar::ToolBarFeatures             |enum     |QtGui
QStyleOptionToolBar::ToolBarPosition             |enum     |QtGui
QStyleOptionToolBox                              |object   |QtGui
QStyleOptionToolBox::SelectedPosition            |enum     |QtGui
QStyleOptionToolBox::TabPosition                 |enum     |QtGui
QStyleOptionToolButton                           |object   |QtGui
QStyleOptionToolButton::ToolButtonFeatures       |enum     |QtGui
QStyleOptionViewItem                             |object   |QtGui
QStyleOptionViewItem::Position                   |enum     |QtGui
QStylePainter                                    |object   |QtGui
QStylePlugin                                     |QObject  |QtGui
QSupportedWritingSystems                         |object   |QtGui
QSvgGenerator                                    |object   |QtSvg
QSvgRenderer                                     |QObject  |QtSvg
QSvgWidget                                       |QObject  |QtSvg
QSwipeGesture                                    |QObject  |QtGui
QSwipeGesture::SwipeDirection                    |enum     |QtGui
QSyntaxHighlighter                               |QObject  |QtGui
QSysInfo                                         |object   |QtCore
QSystemLocale                                    |object   |QtCore
QSystemLocale::QueryType                         |enum     |QtCore
QSystemSemaphore                                 |object   |QtCore
QSystemSemaphore::AccessMode                     |enum     |QtCore
QSystemSemaphore::SystemSemaphoreError           |enum     |QtCore
QSystemTrayIcon                                  |QObject  |QtGui
QSystemTrayIcon::ActivationReason                |enum     |QtGui
QSystemTrayIcon::MessageIcon                     |enum     |QtGui
Qt::Alignment                                    |enum     |QtCore
Qt::AnchorPoint                                  |enum     |QtCore
Qt::ApplicationAttribute                         |enum     |QtCore
Qt::ArrowType                                    |enum     |QtCore
Qt::AspectRatioMode                              |enum     |QtCore
Qt::Axis                                         |enum     |QtCore
Qt::BGMode                                       |enum     |QtCore
Qt::BrushStyle                                   |enum     |QtCore
Qt::CaseSensitivity                              |enum     |QtCore
Qt::CheckState                                   |enum     |QtCore
Qt::ClipOperation                                |enum     |QtCore
Qt::ConnectionType                               |enum     |QtCore
Qt::ContextMenuPolicy                            |enum     |QtCore
Qt::Corner                                       |enum     |QtCore
Qt::CursorMoveStyle                              |enum     |QtCore
Qt::CursorShape                                  |enum     |QtCore
Qt::DateFormat                                   |enum     |QtCore
Qt::DayOfWeek                                    |enum     |QtCore
Qt::DockWidgetArea                               |enum     |QtCore
Qt::DockWidgetAreas                              |enum     |QtCore
Qt::DropAction                                   |enum     |QtCore
Qt::DropActions                                  |enum     |QtCore
Qt::FillRule                                     |enum     |QtCore
Qt::FocusPolicy                                  |enum     |QtCore
Qt::FocusReason                                  |enum     |QtCore
Qt::GestureFlags                                 |enum     |QtCore
Qt::GestureState                                 |enum     |QtCore
Qt::GestureType                                  |enum     |QtCore
Qt::GlobalColor                                  |enum     |QtCore
Qt::HitTestAccuracy                              |enum     |QtCore
Qt::ImageConversionFlags                         |enum     |QtCore
Qt::InputMethodHints                             |enum     |QtCore
Qt::InputMethodQuery                             |enum     |QtCore
Qt::ItemFlags                                    |enum     |QtCore
Qt::ItemSelectionMode                            |enum     |QtCore
Qt::Key                                          |enum     |QtCore
Qt::KeyboardModifiers                            |enum     |QtCore
Qt::LayoutDirection                              |enum     |QtCore
Qt::MaskMode                                     |enum     |QtCore
Qt::MatchFlags                                   |enum     |QtCore
Qt::MouseButton                                  |enum     |QtCore
Qt::MouseButtons                                 |enum     |QtCore
Qt::Orientation                                  |enum     |QtCore
Qt::Orientations                                 |enum     |QtCore
Qt::PenCapStyle                                  |enum     |QtCore
Qt::PenJoinStyle                                 |enum     |QtCore
Qt::PenStyle                                     |enum     |QtCore
Qt::ScrollBarPolicy                              |enum     |QtCore
Qt::ShortcutContext                              |enum     |QtCore
Qt::SizeHint                                     |enum     |QtCore
Qt::SizeMode                                     |enum     |QtCore
Qt::SortOrder                                    |enum     |QtCore
Qt::TextElideMode                                |enum     |QtCore
Qt::TextFormat                                   |enum     |QtCore
Qt::TextInteractionFlags                         |enum     |QtCore
Qt::TimeSpec                                     |enum     |QtCore
Qt::ToolBarArea                                  |enum     |QtCore
Qt::ToolBarAreas                                 |enum     |QtCore
Qt::ToolButtonStyle                              |enum     |QtCore
Qt::TouchPointStates                             |enum     |QtCore
Qt::TransformationMode                           |enum     |QtCore
Qt::UIEffect                                     |enum     |QtCore
Qt::WidgetAttribute                              |enum     |QtCore
Qt::WindowFlags                                  |enum     |QtCore
Qt::WindowModality                               |enum     |QtCore
Qt::WindowStates                                 |enum     |QtCore
Qt::WindowType                                   |enum     |QtCore
QTabBar                                          |QObject  |QtGui
QTabBar::ButtonPosition                          |enum     |QtGui
QTabBar::SelectionBehavior                       |enum     |QtGui
QTabBar::Shape                                   |enum     |QtGui
QTabletEvent                                     |QEvent   |QtGui
QTabletEvent::PointerType                        |enum     |QtGui
QTabletEvent::TabletDevice                       |enum     |QtGui
QTableView                                       |QObject  |QtGui
QTableWidget                                     |QObject  |QtGui
QTableWidgetItem                                 |item     |QtGui
QTableWidgetSelectionRange                       |object   |QtGui
QTabWidget                                       |QObject  |QtGui
QTabWidget::TabPosition                          |enum     |QtGui
QTabWidget::TabShape                             |enum     |QtGui
QTapAndHoldGesture                               |QObject  |QtGui
QTapGesture                                      |QObject  |QtGui
QTcpServer                                       |QObject  |QtNetwork
QTcpSocket                                       |QObject  |QtNetwork
QTemporaryFile                                   |QObject  |QtCore
QTestEventList                                   |object   |QtTest
QTextBlock                                       |object   |QtGui
QTextBlockFormat                                 |object   |QtGui
QTextBlockGroup                                  |QObject  |QtGui
QTextBlockUserData                               |object   |QtGui
QTextBoundaryFinder                              |object   |QtCore
QTextBoundaryFinder::BoundaryReasons             |enum     |QtCore
QTextBoundaryFinder::BoundaryType                |enum     |QtCore
QTextBrowser                                     |QObject  |QtGui
QTextCharFormat                                  |object   |QtGui
QTextCharFormat::UnderlineStyle                  |enum     |QtGui
QTextCharFormat::VerticalAlignment               |enum     |QtGui
QTextCodec                                       |object   |QtCore
QTextCodec::ConversionFlags                      |enum     |QtCore
QTextCodecPlugin                                 |QObject  |QtCore
QTextCursor                                      |object   |QtGui
QTextCursor::MoveMode                            |enum     |QtGui
QTextCursor::MoveOperation                       |enum     |QtGui
QTextCursor::SelectionType                       |enum     |QtGui
QTextDecoder                                     |object   |QtCore
QTextDocument                                    |QObject  |QtGui
QTextDocument::FindFlags                         |enum     |QtGui
QTextDocument::MetaInformation                   |enum     |QtGui
QTextDocument::Stacks                            |enum     |QtGui
QTextDocumentFragment                            |object   |QtGui
QTextDocumentWriter                              |object   |QtGui
QTextEdit                                        |QObject  |QtGui
QTextEdit::AutoFormatting                        |enum     |QtGui
QTextEdit::LineWrapMode                          |enum     |QtGui
QTextEncoder                                     |object   |QtCore
QTextFormat                                      |object   |QtGui
QTextFormat::PageBreakFlags                      |enum     |QtGui
QTextFragment                                    |object   |QtGui
QTextFrame                                       |QObject  |QtGui
QTextFrameFormat                                 |object   |QtGui
QTextFrameFormat::BorderStyle                    |enum     |QtGui
QTextFrameFormat::Position                       |enum     |QtGui
QTextImageFormat                                 |object   |QtGui
QTextInlineObject                                |object   |QtGui
QTextItem                                        |object   |QtGui
QTextItem::RenderFlags                           |enum     |QtGui
QTextLayout                                      |object   |QtGui
QTextLayout::CursorMode                          |enum     |QtGui
QTextLength                                      |object   |QtGui
QTextLength::Type                                |enum     |QtGui
QTextLine                                        |object   |QtGui
QTextLine::CursorPosition                        |enum     |QtGui
QTextLine::Edge                                  |enum     |QtGui
QTextList                                        |QObject  |QtGui
QTextListFormat                                  |object   |QtGui
QTextListFormat::Style                           |enum     |QtGui
QTextObject                                      |QObject  |QtGui
QTextObjectInterface                             |object   |QtGui
QTextOption                                      |object   |QtGui
QTextOption::Flags                               |enum     |QtGui
QTextOption::WrapMode                            |enum     |QtGui
QTextStream                                      |object   |QtCore
QTextStream::FieldAlignment                      |enum     |QtCore
QTextStream::NumberFlags                         |enum     |QtCore
QTextStream::RealNumberNotation                  |enum     |QtCore
QTextStream::Status                              |enum     |QtCore
QTextTable                                       |QObject  |QtGui
QTextTableCell                                   |object   |QtGui
QTextTableCellFormat                             |object   |QtGui
QTextTableFormat                                 |object   |QtGui
QThread                                          |QObject  |QtCore
QThread::Priority                                |enum     |QtCore
QThreadPool                                      |QObject  |QtCore
QTime                                            |object   |QtCore
QTimeEdit                                        |QObject  |QtGui
QTimeLine                                        |QObject  |QtCore
QTimeLine::CurveShape                            |enum     |QtCore
QTimeLine::Direction                             |enum     |QtCore
QTimeLine::State                                 |enum     |QtCore
QTimer                                           |QObject  |QtCore
QTimerEvent                                      |QEvent   |QtCore
QtMsgType                                        |enum     |QtCore
QToolBar                                         |QObject  |QtGui
QToolBarChangeEvent                              |QEvent   |QtGui
QToolBox                                         |QObject  |QtGui
QToolButton                                      |QObject  |QtGui
QToolButton::ToolButtonPopupMode                 |enum     |QtGui
QToolTip                                         |object   |QtGui
QTouchEvent                                      |QEvent   |QtGui
QTouchEvent::DeviceType                          |enum     |QtGui
QTransform                                       |object   |QtGui
QTransform::TransformationType                   |enum     |QtGui
QTranslator                                      |QObject  |QtCore
QTreeView                                        |QObject  |QtGui
QTreeView::ScrollHint                            |enum     |QtGui
QTreeWidget                                      |QObject  |QtGui
QTreeWidgetItem                                  |item     |QtGui
QTreeWidgetItem::ChildIndicatorPolicy            |enum     |QtGui
QTreeWidgetItemIterator                          |object   |QtGui
